ts_ms;latencia_ms;exito
1782096182022;197;1
1782096182239;216;1
1782096182447;209;1
1782096182672;223;1
1782096182673;2;1
1782096182896;222;1
1782096183105;209;1
1782096183327;222;1
1782096183661;332;1
1782096183664;4;1
1782096183949;284;1
1782096184183;233;1
1782096184423;239;1
1782096184684;261;1
1782096184688;4;1
1782096184999;311;1
1782096185314;315;1
1782096185627;311;1
1782096185931;304;1
1782096185933;2;1
1782096186318;385;1
1782096186592;274;1
1782096186882;289;1
1782096187542;660;1
1782096187546;3;1
1782096188392;845;1
1782096189007;615;1
1782096189449;441;1
1782096189642;193;1
1782096189644;1;1
1782096189824;180;1
1782096190021;196;1
1782096190492;469;1
1782096190681;189;1
1782096190683;2;1
1782096190862;178;1
1782096191037;174;1
1782096191529;492;1
1782096191725;196;1
1782096191727;2;1
1782096191932;205;1
1782096192430;497;1
1782096192486;55;1
1782096192544;58;1
1782096192544;0;1
1782096192601;56;1
1782096192659;58;1
1782096192717;57;1
1782096192777;59;1
1782096192777;0;1
1782096192838;60;1
1782096192899;61;1
1782096192966;67;1
1782096193031;64;1
1782096193032;0;1
1782096193444;411;1
1782096193514;69;1
1782096193580;67;1
1782096193653;72;1
1782096193653;0;1
1782096193723;69;1
1782096193791;67;1
1782096193857;66;1
1782096193926;69;1
1782096193928;0;1
1782096193999;72;1
1782096194068;67;1
1782096194418;350;1
1782096194493;75;1
1782096194494;0;1
1782096194568;73;1
1782096194643;75;1
1782096194726;82;1
1782096194800;75;1
1782096194802;0;1
1782096194878;76;1
1782096194952;73;1
1782096195058;105;1
1782096195168;110;1
1782096195169;0;1
1782096195245;76;1
1782096195327;81;1
1782096195404;78;1
1782096195490;86;1
1782096195491;0;1
1782096195571;79;1
1782096195651;79;1
1782096195734;82;1
1782096195819;84;1
1782096195820;1;1
1782096195904;85;1
1782096195988;82;1
1782096196087;98;1
1782096196207;120;1
1782096196208;1;1
1782096196284;75;1
1782096196365;80;1
1782096196445;80;1
1782096196534;88;1
1782096196535;1;1
1782096196623;86;1
1782096196702;79;1
1782096196789;86;1
1782096196874;85;1
1782096196875;1;1
1782096196962;87;1
1782096197053;90;1
1782096197186;133;1
1782096197278;91;1
1782096197279;0;1
1782096197362;83;1
1782096197445;82;1
1782096197532;87;1
1782096197619;87;1
1782096197621;0;1
1782096197709;87;1
1782096197794;86;1
1782096197882;87;1
1782096197975;93;1
1782096197976;1;1
1782096198069;93;1
1782096198206;136;1
1782096198292;85;1
1782096198385;92;1
1782096198386;1;1
1782096198477;90;1
1782096198572;94;1
1782096198667;95;1
1782096198763;96;1
1782096198765;1;1
1782096198859;94;1
1782096198950;91;1
1782096199049;99;1
1782096199206;156;1
1782096199207;1;1
1782096199302;93;1
1782096199406;105;1
1782096199500;94;1
1782096199602;101;1
1782096199605;1;1
1782096199702;97;1
1782096199805;104;1
1782096199913;107;1
1782096200038;125;1
1782096200040;1;1
1782096200208;168;1
1782096200304;94;1
1782096200404;100;1
1782096200525;120;1
1782096200526;0;1
1782096200629;103;1
1782096200728;99;1
1782096200849;120;1
1782096200963;115;1
1782096200966;1;1
1782096201075;109;1
1782096201245;169;1
1782096201355;110;1
1782096201471;115;1
1782096201472;1;1
1782096201595;123;1
1782096201715;119;1
1782096201829;114;1
1782096201942;113;1
1782096201943;1;1
1782096202056;111;1
1782096202229;173;1
1782096202335;105;1
1782096202444;108;1
1782096202446;2;1
1782096202560;114;1
1782096202676;115;1
1782096202786;110;1
1782096202900;114;1
1782096202901;0;1
1782096203010;109;1
1782096203191;180;1
1782096203294;103;1
1782096203406;112;1
1782096203407;0;1
1782096203518;110;1
1782096203627;110;1
1782096203741;113;1
1782096203857;115;1
1782096203858;1;1
1782096203975;116;1
1782096204092;117;1
1782096204265;173;1
1782096204380;115;1
1782096204382;1;1
1782096204495;112;1
1782096204607;112;1
1782096204718;110;1
1782096204840;121;1
1782096204841;1;1
1782096204958;115;1
1782096205074;116;1
1782096205286;212;1
1782096205409;122;1
1782096205412;2;1
1782096205529;117;1
1782096205644;114;1
1782096205766;121;1
1782096205887;121;1
1782096205889;1;1
1782096206002;113;1
1782096206217;214;1
1782096206328;110;1
1782096206442;115;1
1782096206445;1;1
1782096206568;123;1
1782096206682;114;1
1782096206805;121;1
1782096206924;119;1
1782096206926;1;1
1782096207042;116;1
1782096207252;210;1
1782096207377;124;1
1782096207495;118;1
1782096207497;1;1
1782096207612;115;1
1782096207727;115;1
1782096207844;116;1
1782096207964;120;1
1782096207966;1;1
1782096208197;231;1
1782096208317;119;1
1782096208444;128;1
1782096208619;174;1
1782096208622;1;1
1782096208748;126;1
1782096208894;146;1
1782096209030;136;1
1782096209258;227;1
1782096209260;1;1
1782096209402;143;1
1782096209552;150;1
1782096209709;156;1
1782096209849;140;1
1782096209851;1;1
1782096209973;121;1
1782096210252;279;1
1782096210494;241;1
1782096210701;207;1
1782096210705;3;1
1782096211031;326;1
1782096211335;303;1
1782096211679;344;1
1782096212004;325;1
1782096212007;2;1
1782096212365;357;1
1782096212570;205;1
1782096212845;274;1
1782096213067;221;1
1782096213070;3;1
1782096213370;300;1
1782096213491;119;1
1782096213622;131;1
1782096213768;146;1
1782096213771;1;1
1782096213904;133;1
1782096214026;121;1
1782096214231;206;1
1782096214355;123;1
1782096214357;2;1
1782096214481;122;1
1782096214597;116;1
1782096214717;120;1
1782096214866;148;1
1782096214867;1;1
1782096215003;136;1
1782096155257;225;1
1782096155405;147;1
1782096155649;244;1
1782096156086;436;1
1782096156280;193;1
1782096156281;1;1
1782096156440;158;1
1782096156651;211;1
1782096156851;199;1
1782096157010;159;1
1782096157011;1;1
1782096157195;183;1
1782096157301;106;1
1782096157388;86;1
1782096157496;107;1
1782096157497;1;1
1782096157596;98;1
1782096157697;100;1
1782096157793;95;1
1782096157893;99;1
1782096157894;1;1
1782096158000;106;1
1782096158102;101;1
1782096158224;122;1
1782096158316;92;1
1782096158316;0;1
1782096158408;91;1
1782096158500;92;1
1782096158598;98;1
1782096158699;99;1
1782096158701;1;1
1782096158816;115;1
1782096158947;130;1
1782096159066;118;1
1782096159194;128;1
1782096159195;1;1
1782096159308;112;1
1782096159421;112;1
1782096159537;117;1
1782096159673;134;1
1782096159674;1;1
1782096159810;134;1
1782096159937;127;1
1782096160066;129;1
1782096160189;122;1
1782096160190;1;1
1782096160309;118;1
1782096160431;123;1
1782096160557;124;1
1782096160677;120;1
1782096160678;1;1
1782096160807;128;1
1782096160930;123;1
1782096161058;127;1
1782096161198;140;1
1782096161199;0;1
1782096161335;135;1
1782096161465;129;1
1782096161597;132;1
1782096161749;152;1
1782096161751;1;1
1782096161881;129;1
1782096162014;133;1
1782096162144;129;1
1782096162283;138;1
1782096162284;1;1
1782096162418;134;1
1782096162563;145;1
1782096162707;143;1
1782096162845;138;1
1782096162847;1;1
1782096162987;140;1
1782096163139;152;1
1782096163286;148;1
1782096163439;152;1
1782096163440;1;1
1782096163584;143;1
1782096163735;151;1
1782096163891;156;1
1782096164043;151;1
1782096164045;1;1
1782096164227;181;1
1782096164399;172;1
1782096164565;166;1
1782096164715;149;1
1782096164716;1;1
1782096164880;163;1
1782096165010;130;1
1782096165098;88;1
1782096165185;86;1
1782096165186;0;1
1782096165299;113;1
1782096165405;106;1
1782096165501;95;1
1782096165590;89;1
1782096165591;1;1
1782096165692;100;1
1782096165802;109;1
1782096165897;95;1
1782096165975;78;1
1782096165976;0;1
1782096166051;74;1
1782096166130;80;1
1782096166207;76;1
1782096166300;93;1
1782096166301;0;1
1782096166380;78;1
1782096166467;87;1
1782096166548;81;1
1782096166633;84;1
1782096166634;0;1
1782096166714;81;1
1782096166791;76;1
1782096166872;80;1
1782096166964;91;1
1782096166964;0;1
1782096167044;80;1
1782096167130;85;1
1782096167216;86;1
1782096167300;83;1
1782096167301;1;1
1782096167386;84;1
1782096167479;94;1
1782096167575;95;1
1782096167676;100;1
1782096167677;0;1
1782096167768;91;1
1782096167872;103;1
1782096167980;108;1
1782096168075;94;1
1782096168076;1;1
1782096168172;96;1
1782096168265;93;1
1782096168399;133;1
1782096168542;142;1
1782096168544;1;1
1782096168691;146;1
1782096168838;147;1
1782096168973;134;1
1782096169104;131;1
1782096169106;1;1
1782096169240;134;1
1782096169380;139;1
1782096169527;147;1
1782096169661;133;1
1782096169662;1;1
1782096169801;139;1
1782096169947;145;1
1782096170083;136;1
1782096170226;143;1
1782096170228;1;1
1782096170372;144;1
1782096170521;149;1
1782096170675;152;1
1782096170859;184;1
1782096170863;3;1
1782096171031;169;1
1782096171185;152;1
1782096171370;186;1
1782096171531;161;1
1782096171533;1;1
1782096171710;176;1
1782096171863;152;1
1782096172029;166;1
1782096172213;183;1
1782096172216;2;1
1782096172387;171;1
1782096172556;169;1
1782096172733;177;1
1782096172911;176;1
1782096172912;1;1
1782096173084;171;1
1782096173248;164;1
1782096173414;165;1
1782096173592;177;1
1782096173593;1;1
1782096173785;192;1
1782096173978;193;1
1782096174207;228;1
1782096174441;233;1
1782096174443;1;1
1782096174652;209;1
1782096174808;156;1
1782096174946;136;1
1782096175085;139;1
1782096175087;2;1
1782096175222;135;1
1782096175368;145;1
1782096175510;142;1
1782096175648;137;1
1782096175650;1;1
1782096175788;137;1
1782096175924;136;1
1782096176071;146;1
1782096176235;163;1
1782096176237;2;1
1782096176396;159;1
1782096176540;142;1
1782096176691;151;1
1782096176872;180;1
1782096176875;3;1
1782096177031;157;1
1782096177192;160;1
1782096177357;164;1
1782096177533;175;1
1782096177535;2;1
1782096177704;168;1
1782096177868;164;1
1782096178028;159;1
1782096178189;160;1
1782096178191;1;1
1782096178346;155;1
1782096178503;157;1
1782096178671;168;1
1782096178842;170;1
1782096178844;2;1
1782096179014;171;1
1782096179184;169;1
1782096179353;169;1
1782096179537;183;1
1782096179539;2;1
1782096179716;176;1
1782096179898;181;1
1782096180075;178;1
1782096180262;186;1
1782096180265;3;1
1782096180448;183;1
1782096180646;197;1
1782096180827;181;1
1782096181007;180;1
1782096181009;1;1
1782096181209;199;1
1782096181399;189;1
1782096181601;202;1
1782096181804;202;1
1782096181806;2;1
1782096182008;200;1
1782096182222;215;1
1782096182428;205;1
1782096182652;223;1
1782096182656;4;1
1782096182879;223;1
1782096183088;208;1
1782096183310;222;1
1782096183631;321;1
1782096183636;4;1
1782096183933;297;1
1782096184163;229;1
1782096184404;241;1
1782096184663;259;1
1782096184666;2;1
1782096184979;312;1
1782096185291;312;1
1782096185602;310;1
1782096185908;305;1
1782096185910;2;1
1782096186285;374;1
1782096186569;284;1
1782096186860;290;1
1782096187461;601;1
1782096187464;2;1
1782096188059;595;1
1782096188923;865;1
1782096189435;510;1
1782096189625;190;1
1782096189628;3;1
1782096189811;182;1
1782096190003;192;1
1782096190476;472;1
1782096190666;190;1
1782096190668;1;1
1782096190847;178;1
1782096191023;176;1
1782096191516;492;1
1782096191707;190;1
1782096191708;2;1
1782096191916;206;1
1782096192425;508;1
1782096192482;57;1
1782096192540;57;1
1782096192540;0;1
1782096192597;56;1
1782096192655;57;1
1782096192713;57;1
1782096192772;59;1
1782096192772;0;1
1782096192835;61;1
1782096192895;60;1
1782096192961;66;1
1782096193026;65;1
1782096193027;0;1
1782096193437;409;1
1782096193509;72;1
1782096193576;67;1
1782096193649;71;1
1782096193649;0;1
1782096193720;70;1
1782096193786;66;1
1782096193853;67;1
1782096193923;69;1
1782096193924;1;1
1782096193996;72;1
1782096194064;67;1
1782096194413;350;1
1782096194490;75;1
1782096194491;0;1
1782096194563;73;1
1782096194637;73;1
1782096194721;82;1
1782096194797;75;1
1782096194797;0;1
1782096194874;76;1
1782096194947;73;1
1782096195053;106;1
1782096195163;109;1
1782096195164;0;1
1782096195241;76;1
1782096195322;80;1
1782096195400;78;1
1782096195485;85;1
1782096195486;0;1
1782096195568;81;1
1782096195646;79;1
1782096195730;82;1
1782096195814;84;1
1782096195814;0;1
1782096195900;85;1
1782096195983;82;1
1782096196082;98;1
1782096196202;119;1
1782096196203;1;1
1782096196280;77;1
1782096196360;80;1
1782096196440;80;1
1782096196528;87;1
1782096196529;1;1
1782096196618;88;1
1782096196698;80;1
1782096196783;85;1
1782096196870;85;1
1782096196871;1;1
1782096196957;87;1
1782096197048;90;1
1782096197181;133;1
1782096197272;91;1
1782096197273;0;1
1782096197358;84;1
1782096197440;82;1
1782096197525;84;1
1782096197614;89;1
1782096197615;0;1
1782096197702;87;1
1782096197790;87;1
1782096197876;86;1
1782096197969;93;1
1782096197970;1;1
1782096198065;93;1
1782096198202;136;1
1782096198288;86;1
1782096198379;91;1
1782096198381;1;1
1782096198472;91;1
1782096198566;94;1
1782096198661;95;1
1782096198757;95;1
1782096198759;1;1
1782096198854;95;1
1782096198945;91;1
1782096199043;97;1
1782096199200;157;1
1782096199202;1;1
1782096199295;92;1
1782096199402;105;1
1782096199495;93;1
1782096199597;102;1
1782096199599;1;1
1782096199695;96;1
1782096199799;104;1
1782096199908;108;1
1782096200032;124;1
1782096200034;1;1
1782096200204;170;1
1782096200297;93;1
1782096200395;97;1
1782096200517;122;1
1782096200520;2;1
1782096200623;103;1
1782096200723;99;1
1782096200841;118;1
1782096200958;115;1
1782096200958;1;1
1782096201070;111;1
1782096201240;169;1
1782096201348;109;1
1782096201463;113;1
1782096201464;1;1
1782096201589;125;1
1782096201709;119;1
1782096201822;113;1
1782096201935;112;1
1782096201937;2;1
1782096202048;111;1
1782096202224;175;1
1782096202327;103;1
1782096202436;109;1
1782096202438;1;1
1782096202554;115;1
1782096202669;115;1
1782096202778;109;1
1782096202892;113;1
1782096202893;1;1
1782096203004;110;1
1782096203182;178;1
1782096203287;104;1
1782096203399;111;1
1782096203400;1;1
1782096203513;112;1
1782096203621;108;1
1782096203737;115;1
1782096203848;112;1
1782096203850;2;1
1782096203967;117;1
1782096204086;118;1
1782096204256;170;1
1782096204375;118;1
1782096204376;1;1
1782096204488;111;1
1782096204601;113;1
1782096204711;110;1
1782096204832;120;1
1782096204834;1;1
1782096204950;115;1
1782096205066;116;1
1782096205280;214;1
1782096205402;122;1
1782096205404;1;1
1782096205521;117;1
1782096205637;114;1
1782096205759;123;1
1782096205879;120;1
1782096205882;1;1
1782096205997;114;1
1782096206210;212;1
1782096206322;112;1
1782096206436;114;1
1782096206438;1;1
1782096206560;121;1
1782096206676;116;1
1782096206796;120;1
1782096206917;120;1
1782096206918;1;1
1782096207034;115;1
1782096207247;212;1
1782096207371;124;1
1782096207488;117;1
1782096207490;1;1
1782096207606;116;1
1782096207723;116;1
1782096207837;115;1
1782096207957;119;1
1782096207958;1;1
1782096208086;127;1
1782096208310;223;1
1782096208438;127;1
1782096208612;174;1
1782096208614;1;1
1782096208742;127;1
1782096208871;130;1
1782096209023;151;1
1782096209250;227;1
1782096209252;1;1
1782096209396;144;1
1782096209543;147;1
1782096209701;157;1
1782096209840;139;1
1782096209843;2;1
1782096209966;123;1
1782096210235;268;1
1782096210481;246;1
1782096210687;206;1
1782096210692;4;1
1782096211017;325;1
1782096211319;301;1
1782096211647;328;1
1782096211991;343;1
1782096211992;1;1
1782096212352;359;1
1782096212555;203;1
1782096212830;275;1
1782096213044;213;1
1782096213053;8;1
1782096213367;313;1
1782096213486;119;1
1782096213619;133;1
1782096213764;145;1
1782096213766;2;1
1782096213899;133;1
1782096214021;122;1
1782096214226;204;1
1782096214351;126;1
1782096214353;1;1
1782096214474;121;1
1782096214593;117;1
1782096214712;119;1
1782096214860;148;1
1782096214862;1;1
1782096214998;135;1
1782096215181;182;1
1782096155257;225;1
1782096155323;66;1
1782096155543;218;1
1782096155961;417;1
1782096156228;267;1
1782096156229;1;1
1782096156383;153;1
1782096156592;209;1
1782096156797;204;1
1782096156945;147;1
1782096156946;1;1
1782096157118;171;1
1782096157263;145;1
1782096157358;94;1
1782096157453;94;1
1782096157454;1;1
1782096157563;109;1
1782096157658;94;1
1782096157760;101;1
1782096157850;90;1
1782096157851;0;1
1782096157965;113;1
1782096158065;100;1
1782096158181;115;1
1782096158284;104;1
1782096158285;0;1
1782096158376;90;1
1782096158464;87;1
1782096158563;98;1
1782096158656;93;1
1782096158657;0;1
1782096158772;115;1
1782096158895;122;1
1782096159025;130;1
1782096159146;120;1
1782096159147;1;1
1782096159265;117;1
1782096159377;111;1
1782096159496;118;1
1782096159621;125;1
1782096159623;1;1
1782096159765;141;1
1782096159893;128;1
1782096160023;130;1
1782096160145;121;1
1782096160146;1;1
1782096160268;121;1
1782096160389;121;1
1782096160512;124;1
1782096160633;119;1
1782096160634;1;1
1782096160759;125;1
1782096160885;126;1
1782096161014;129;1
1782096161153;139;1
1782096161155;1;1
1782096161287;131;1
1782096161418;131;1
1782096161552;134;1
1782096161697;145;1
1782096161699;1;1
1782096161835;136;1
1782096161967;132;1
1782096162101;134;1
1782096162231;129;1
1782096162232;1;1
1782096162375;143;1
1782096162517;142;1
1782096162659;141;1
1782096162800;140;1
1782096162802;2;1
1782096162939;136;1
1782096163090;151;1
1782096163236;146;1
1782096163385;149;1
1782096163387;1;1
1782096163535;147;1
1782096163683;148;1
1782096163838;154;1
1782096163990;151;1
1782096163992;1;1
1782096164148;157;1
1782096164337;187;1
1782096164503;165;1
1782096164663;160;1
1782096164664;1;1
1782096164822;157;1
1782096164950;128;1
1782096165067;117;1
1782096165154;86;1
1782096165156;0;1
1782096165267;111;1
1782096165375;108;1
1782096165467;92;1
1782096165561;93;1
1782096165561;1;1
1782096165660;98;1
1782096165768;106;1
1782096165865;97;1
1782096165950;85;1
1782096165950;0;1
1782096166025;73;1
1782096166101;77;1
1782096166181;79;1
1782096166275;93;1
1782096166275;0;1
1782096166355;79;1
1782096166441;85;1
1782096166520;79;1
1782096166605;84;1
1782096166605;0;1
1782096166688;82;1
1782096166766;77;1
1782096166844;78;1
1782096166934;90;1
1782096166935;0;1
1782096167017;81;1
1782096167103;86;1
1782096167188;85;1
1782096167270;81;1
1782096167271;1;1
1782096167355;84;1
1782096167453;96;1
1782096167549;96;1
1782096167631;83;1
1782096167633;1;1
1782096167736;103;1
1782096167832;95;1
1782096167948;115;1
1782096168042;94;1
1782096168043;1;1
1782096168139;95;1
1782096168234;96;1
1782096168351;116;1
1782096168496;145;1
1782096168498;1;1
1782096168639;141;1
1782096168790;150;1
1782096168929;139;1
1782096169053;124;1
1782096169057;2;1
1782096169194;137;1
1782096169333;138;1
1782096169481;147;1
